   0 72.0509057735 0.02348194278 0.119165729599 0.0514276939621 0.91839710963 2.10578439831e-09
   1 65.6818236983 0.0195485270737 0.120700587891 0.06831634226 0.940508345753 2.18130166499e-09
   2 69.0290700726 0.0223604970956 0.11805286776 0.0803814207577 1.01254448053 2.12107474018e-09
   3 68.3808740332 0.0208995147851 0.123732351805 0.0644080785262 0.953906626341 2.25287307304e-09
   4 69.1869648536 0.0192177217396 0.119927054721 0.0513885233819 0.934820342337 1.61501251973e-09
   5 69.5230632675 0.0218479523591 0.118785486037 0.0723875308845 0.94098821613 2.17997808837e-09
   6 63.1169150161 0.0225935308543 0.12073721207 0.0615980109306 0.938007550218 1.59608777765e-09
   7 65.8124103011 0.0197553288329 0.122320843701 0.0767952152206 0.950709118858 1.90890968065e-09
   8 65.5853818686 0.0247716587192 0.12079631366 0.0638986969532 0.994348007149 2.44470694616e-09
   9 71.4585568887 0.0296536963626 0.117574619896 0.114748591203 1.04633012831 1.81037888295e-09
  10 70.6768237121 0.0218976728928 0.119835046646 0.0644183230166 0.950921537919 1.90720937957e-09
  11 71.2467483873 0.0252938927046 0.122079189873 0.0889238772129 0.961099755385 2.15790543443e-09
   0 72.0509057735 0.02348194278 0.119165729599 0.0514276939621 0.91839710963 2.10578439831e-09
   1 65.6818236983 0.0195485270737 0.120700587891 0.06831634226 0.940508345753 2.18130166499e-09
   2 69.0290700726 0.0223604970956 0.11805286776 0.0803814207577 1.01254448053 2.12107474018e-09
   3 68.3808740332 0.0208995147851 0.123732351805 0.0644080785262 0.953906626341 2.25287307304e-09
   4 69.1869648536 0.0192177217396 0.119927054721 0.0513885233819 0.934820342337 1.61501251973e-09
   5 69.5230632675 0.0218479523591 0.118785486037 0.0723875308845 0.94098821613 2.17997808837e-09
   6 64.1818122348 0.0222508319475 0.121343127876 0.0621664867027 0.941223928212 1.72895523199e-09
   7 65.8124103011 0.0197553288329 0.122320843701 0.0767952152206 0.950709118858 1.90890968065e-09
   8 65.5853818686 0.0247716587192 0.12079631366 0.0638986969532 0.994348007149 2.44470694616e-09
   9 70.8912674598 0.0273658479247 0.117929522415 0.10233264653 1.01545461803 1.91870769368e-09
  10 70.6768237121 0.0218976728928 0.119835046646 0.0644183230166 0.950921537919 1.90720937957e-09
  11 70.2069850913 0.0242204154091 0.121821608716 0.0850735181044 0.957252409169 2.16227683982e-09
